authorMeta.avatar,authorMeta.name,text,diggCount,shareCount,playCount,commentCount,collectCount,videoMeta.duration,musicMeta.musicName,musicMeta.musicAuthor,musicMeta.musicOriginal,createTimeISO,webVideoUrl
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/d5e39480b2dc2120729b70c6c1ece375~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ffd5491b&x-expires=1768132800&x-signature=KSfq37lRvkSnL1B5lZLX5IPYEbc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,cchikiballss,diakhir ada aksi ridho ngumpetin makanan demi fery 🥵,52,2,1404,0,0.0,31,Wave to earth,🎀,True,2023-01-17T09:51:29.000Z,https://www.tiktok.com/@cchikiballss/video/7189556562757782811
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/d5e39480b2dc2120729b70c6c1ece375~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ffd5491b&x-expires=1768132800&x-signature=KSfq37lRvkSnL1B5lZLX5IPYEbc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,cchikiballss,asliii tenang bangetttt,41,0,466,0,0.0,15,Angin Kencang,Noh Salleh,False,2023-01-25T08:56:56.000Z,https://www.tiktok.com/@cchikiballss/video/7192511187450334490
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/d5e39480b2dc2120729b70c6c1ece375~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ffd5491b&x-expires=1768132800&x-signature=KSfq37lRvkSnL1B5lZLX5IPYEbc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,cchikiballss,nanti diapus,11,2,233,0,0.0,0,Semua Aku Dirayakan,Nadin Amizah,False,2023-02-02T19:18:51.000Z,https://www.tiktok.com/@cchikiballss/video/7195640111533509915
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/d5e39480b2dc2120729b70c6c1ece375~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ffd5491b&x-expires=1768132800&x-signature=KSfq37lRvkSnL1B5lZLX5IPYEbc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,cchikiballss,selamat lebaran! ✨,24,0,468,0,0.0,15,Buktikan Dewi Sandra,Brenda Ehan,True,2023-04-22T04:37:40.000Z,https://www.tiktok.com/@cchikiballss/video/7224728796065221915
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/d5e39480b2dc2120729b70c6c1ece375~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ffd5491b&x-expires=1768132800&x-signature=KSfq37lRvkSnL1B5lZLX5IPYEbc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,cchikiballss,alergi sama buya 🐊,17,0,521,0,0.0,9,Kamu Lelaki Buaya Darat,THOMAS ISKANDAR,True,2023-05-24T18:10:57.000Z,https://www.tiktok.com/@cchikiballss/video/7236813105173449989
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/d5e39480b2dc2120729b70c6c1ece375~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ffd5491b&x-expires=1768132800&x-signature=KSfq37lRvkSnL1B5lZLX5IPYEbc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,cchikiballss,lagi ngeracunin njeshh lagu rayuan perempuan gila biar jadi kucink gila @nadin⋆.ೃ࿔*:･ ,30,0,513,0,1.0,15,Rayuan Perempuan Gila,Nadin Amizah,False,2023-06-25T16:41:46.000Z,https://www.tiktok.com/@cchikiballss/video/7248664850866457862
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/d5e39480b2dc2120729b70c6c1ece375~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ffd5491b&x-expires=1768132800&x-signature=KSfq37lRvkSnL1B5lZLX5IPYEbc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,cchikiballss,,19,0,535,0,0.0,6,007 by Riot Ken,tyler funke,True,2023-07-02T17:01:27.000Z,https://www.tiktok.com/@cchikiballss/video/7251267519628070149
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/d5e39480b2dc2120729b70c6c1ece375~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ffd5491b&x-expires=1768132800&x-signature=KSfq37lRvkSnL1B5lZLX5IPYEbc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,cchikiballss,siap ga yhh 😅,17,0,359,0,0.0,15,original sound - siapagalau,siapagalau,True,2023-07-26T17:43:35.000Z,https://www.tiktok.com/@cchikiballss/video/7260184421540564230
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/d5e39480b2dc2120729b70c6c1ece375~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ffd5491b&x-expires=1768132800&x-signature=KSfq37lRvkSnL1B5lZLX5IPYEbc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,cchikiballss,exhibition sekeren ini gratis?!!,16,0,374,0,0.0,14,Untukku By Farrellarie,farrell arie,True,2023-09-03T12:45:39.000Z,https://www.tiktok.com/@cchikiballss/video/7274579968653298949
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/d5e39480b2dc2120729b70c6c1ece375~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ffd5491b&x-expires=1768132800&x-signature=KSfq37lRvkSnL1B5lZLX5IPYEbc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,cchikiballss,<3,32,0,510,0,1.0,0,emma chamberlain anything goes,emma🌅,True,2023-09-06T15:55:39.000Z,https://www.tiktok.com/@cchikiballss/video/7275742150388616454
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/d5e39480b2dc2120729b70c6c1ece375~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ffd5491b&x-expires=1768132800&x-signature=KSfq37lRvkSnL1B5lZLX5IPYEbc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,cchikiballss,masih di fase Sorai tapi sekarang lagi suka dengerin Di Akhir Perang dan Berpayung Tuhan <3✨,62,0,2354,0,5.0,0,Di Akhir Perang,Nadin Amizah,False,2023-10-29T07:05:28.000Z,https://www.tiktok.com/@cchikiballss/video/7295273064126876933
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/d5e39480b2dc2120729b70c6c1ece375~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ffd5491b&x-expires=1768132800&x-signature=KSfq37lRvkSnL1B5lZLX5IPYEbc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,cchikiballss,ngafalin ginian doang sejam,38,0,571,0,1.0,24,original sound - WPPK,✨Pa Pa✨,True,2023-12-25T19:22:21.000Z,https://www.tiktok.com/@cchikiballss/video/7316614804242730246
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/d5e39480b2dc2120729b70c6c1ece375~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ffd5491b&x-expires=1768132800&x-signature=KSfq37lRvkSnL1B5lZLX5IPYEbc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,cchikiballss,"yang pengen ngerasain magang di Kemenkeu cepett buka website magang.kemenkeu.go.id mumpung lagi buka pendaftarannya!!!

#intern #internship #magang #magangkemenkeu #kemenkeu #kementeriankeuangan ",1096,34,37300,64,316.0,154,Aesthetic,Tollan Kim,False,2024-02-09T10:43:32.000Z,https://www.tiktok.com/@cchikiballss/video/7333551005159755013
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/d5e39480b2dc2120729b70c6c1ece375~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ffd5491b&x-expires=1768132800&x-signature=KSfq37lRvkSnL1B5lZLX5IPYEbc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,cchikiballss,uni uni 😋,23,0,792,4,0.0,0,Mudiak Arau Tulus,Fany🪻🪐,True,2024-04-09T09:17:28.000Z,https://www.tiktok.com/@cchikiballss/video/7355793970267442437
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/d5e39480b2dc2120729b70c6c1ece375~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ffd5491b&x-expires=1768132800&x-signature=KSfq37lRvkSnL1B5lZLX5IPYEbc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,cchikiballss,ga akan pernah bosen bolak balik Bandungggg!!!,26,0,779,12,1.0,0,original sound,milkyandthatya,True,2024-04-17T16:29:51.000Z,https://www.tiktok.com/@cchikiballss/video/7358874079945837830
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/d5e39480b2dc2120729b70c6c1ece375~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ffd5491b&x-expires=1768132800&x-signature=KSfq37lRvkSnL1B5lZLX5IPYEbc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,cchikiballss,silauuu sekalii,26,0,440,0,0.0,12,PLEASE PLEASE PLEASE,user19831071947,True,2024-06-17T07:20:54.000Z,https://www.tiktok.com/@cchikiballss/video/7381368808096697606
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/d5e39480b2dc2120729b70c6c1ece375~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ffd5491b&x-expires=1768132800&x-signature=KSfq37lRvkSnL1B5lZLX5IPYEbc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,cchikiballss,fitcheck ceritanya,30,1,602,2,0.0,15,4EVER,<3,True,2024-08-16T12:06:13.000Z,https://www.tiktok.com/@cchikiballss/video/7403707438714588421
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/d5e39480b2dc2120729b70c6c1ece375~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ffd5491b&x-expires=1768132800&x-signature=KSfq37lRvkSnL1B5lZLX5IPYEbc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,cchikiballss,jalan jalan seru hari iniii!!! pertama ke gajah gallery abis itu ke galeri nasional dan terakhir ditutup dengan nonton drama musikal interaksi 🤍 ,38,0,569,6,1.0,0,So into you,vibinsoundsss,True,2024-08-19T01:09:51.000Z,https://www.tiktok.com/@cchikiballss/video/7404651540562267398
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/d5e39480b2dc2120729b70c6c1ece375~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ffd5491b&x-expires=1768132800&x-signature=KSfq37lRvkSnL1B5lZLX5IPYEbc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,cchikiballss,foto di sore hari yang menyenangkan 🍃,68,0,958,7,0.0,0,In All Honesty,Jeremy Passion & Reva Nabila,False,2024-08-25T21:32:45.000Z,https://www.tiktok.com/@cchikiballss/video/7407193190895258886
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/d5e39480b2dc2120729b70c6c1ece375~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ffd5491b&x-expires=1768132800&x-signature=KSfq37lRvkSnL1B5lZLX5IPYEbc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,cchikiballss,serba serbi Oktober! <3,30,1,881,0,0.0,0,I Think They Call This Love - Cover,Matthew Ifield,False,2024-10-30T08:56:32.000Z,https://www.tiktok.com/@cchikiballss/video/7431489930381085958
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/d5e39480b2dc2120729b70c6c1ece375~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ffd5491b&x-expires=1768132800&x-signature=KSfq37lRvkSnL1B5lZLX5IPYEbc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,cchikiballss,adanya sembuh di satu dan dua tahun bukan satu dan dua hari 😅,39,0,899,2,0.0,14,Terakhir Kali,Wijaya 80,False,2024-12-17T17:53:06.000Z,https://www.tiktok.com/@cchikiballss/video/7449440291876130053
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/d5e39480b2dc2120729b70c6c1ece375~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ffd5491b&x-expires=1768132800&x-signature=KSfq37lRvkSnL1B5lZLX5IPYEbc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,cchikiballss,masih setia di upn dari mulai tren “upn selalu di hati” sampe tren “kamu sepuluh aku wajib bela negara” 🤭 #upn #upnvj #fyp ,99,7,2961,4,3.0,0,kamu 10 aku wajib bela negara,a,True,2025-01-23T08:21:53.000Z,https://www.tiktok.com/@cchikiballss/video/7463023252340739334
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/d5e39480b2dc2120729b70c6c1ece375~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ffd5491b&x-expires=1768132800&x-signature=KSfq37lRvkSnL1B5lZLX5IPYEbc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,cchikiballss,"jalan jalan seru ke Dudung Maman Kopi 🥤
#dudungmaman #dudungmamankopi #fyp ",4948,427,169500,39,346.0,0,Senandung Pertemanan (Album Version),The Changcuters,False,2025-01-30T11:32:51.000Z,https://www.tiktok.com/@cchikiballss/video/7465670050045840646
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/d5e39480b2dc2120729b70c6c1ece375~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ffd5491b&x-expires=1768132800&x-signature=KSfq37lRvkSnL1B5lZLX5IPYEbc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,cchikiballss,jalan jalan sejenak ke exhibition ROH Project sebelum lanjut skripsian 🤯 #rohprojects #exhibition #exhibitionjakarta #fyp ,84,1,1126,1,6.0,0,original sound - Fausan aminulove,Fausan aminulove,True,2025-02-02T15:33:55.000Z,https://www.tiktok.com/@cchikiballss/video/7466845437807348997
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/d5e39480b2dc2120729b70c6c1ece375~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ffd5491b&x-expires=1768132800&x-signature=KSfq37lRvkSnL1B5lZLX5IPYEbc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,cchikiballss,vibes lagunya asikkk sekali,38,1,1137,4,0.0,13,original sound - galilea,"with love, Keya ౨ৎ",True,2025-04-20T15:01:16.000Z,https://www.tiktok.com/@cchikiballss/video/7495410586696568070
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fbe804275507b24a5275c6624c049169~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=6ab45e60&x-expires=1768132800&x-signature=P6JojyGtuk1EEVZelzErZFxOhJ0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,weebsuli,ga mungkin aku doang yang ngalamin #genshinimpact#genshinimpactindonesia  #artifactgenshinimpact#genshinartifactluck#genshinartifactroll,982,5,20300,18,14.0,128,original sound - Suli,Suli,True,2022-07-02T03:35:05.000Z,https://www.tiktok.com/@weebsuli/video/7115613597593505025
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fbe804275507b24a5275c6624c049169~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=6ab45e60&x-expires=1768132800&x-signature=P6JojyGtuk1EEVZelzErZFxOhJ0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,weebsuli,penjelasan rumus ada di yutub #kazuhagenshinimpact #ironsting #kazuhaironsting #genshinimpactindonesia #kazuha,4567,77,57000,152,232.0,43,original sound - Suli,Suli,True,2022-07-25T04:46:15.000Z,https://www.tiktok.com/@weebsuli/video/7124166892989811969
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fbe804275507b24a5275c6624c049169~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=6ab45e60&x-expires=1768132800&x-signature=P6JojyGtuk1EEVZelzErZFxOhJ0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,weebsuli,prioritas leveling talent yoimiya karna yang dari genshin salah LOL. full vid di yutub #yoimiyagenshinimpact #buildyoimiya #yoimiya #yoimiyagenshin,83,3,5070,9,5.0,22,original sound - Suli,Suli,True,2022-08-02T05:06:11.000Z,https://www.tiktok.com/@weebsuli/video/7127140718635666689
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fbe804275507b24a5275c6624c049169~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=6ab45e60&x-expires=1768132800&x-signature=P6JojyGtuk1EEVZelzErZFxOhJ0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,weebsuli,apakah special program 3.0 akan kayak gini lagi?🗿🗿 #genshinimpactindonesia #genshinimpactfunny #sumerugenshinimpact #genshinimpactsumeru,55,0,1613,4,0.0,57,original sound - Suli,Suli,True,2022-08-12T08:17:03.000Z,https://www.tiktok.com/@weebsuli/video/7130900785218473218
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fbe804275507b24a5275c6624c049169~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=6ab45e60&x-expires=1768132800&x-signature=P6JojyGtuk1EEVZelzErZFxOhJ0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,weebsuli,dendro di meta genshin #dendrogenshinimpact #dendrogenshin #genshinimpactindonesia,128,0,2586,3,3.0,50,original sound - Suli,Suli,True,2022-08-21T07:05:48.000Z,https://www.tiktok.com/@weebsuli/video/7134222138889817346
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fbe804275507b24a5275c6624c049169~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=6ab45e60&x-expires=1768132800&x-signature=P6JojyGtuk1EEVZelzErZFxOhJ0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,weebsuli,hari ini ngedate sama siapa ya? hasil loot di #comifuro15 #cf15 ,61,1,1487,5,2.0,17,Ya gw sama anime lah,Yuri Ze🐴,True,2022-09-27T04:38:19.000Z,https://www.tiktok.com/@weebsuli/video/7147914323166350618
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fbe804275507b24a5275c6624c049169~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=6ab45e60&x-expires=1768132800&x-signature=P6JojyGtuk1EEVZelzErZFxOhJ0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,weebsuli,tim yang sangat seru buat dimainin #kazuhagenshinimpact #fischlgenshinimpact #genshinimpactindonesia,701,3,9910,25,58.0,51,original sound - Suli,Suli,True,2022-10-06T13:28:16.000Z,https://www.tiktok.com/@weebsuli/video/7151390604134550785
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fbe804275507b24a5275c6624c049169~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=6ab45e60&x-expires=1768132800&x-signature=P6JojyGtuk1EEVZelzErZFxOhJ0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,weebsuli,salah satu tim mahal yg ada #ayakagenshinimpact #kazuhagenshinimpact #kokomigenshinimpact #spiralabyss #showcasegenshin,2815,46,33500,233,339.0,53,original sound - Suli,Suli,True,2022-10-08T03:54:56.000Z,https://www.tiktok.com/@weebsuli/video/7151984984964795649
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fbe804275507b24a5275c6624c049169~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=6ab45e60&x-expires=1768132800&x-signature=P6JojyGtuk1EEVZelzErZFxOhJ0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,weebsuli,tim yg asal pencet juga jadi sebenernya #raidenshogun #raidengenshinimpact #xianglinggenshinimpact #genshinimpactindonesia #spiralabyss,2828,63,49600,82,510.0,81,original sound - Suli,Suli,True,2022-10-09T03:40:23.000Z,https://www.tiktok.com/@weebsuli/video/7152352306346872065
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fbe804275507b24a5275c6624c049169~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=6ab45e60&x-expires=1768132800&x-signature=P6JojyGtuk1EEVZelzErZFxOhJ0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,weebsuli,salah satu tim terbaik ketika lawan banyak musuh #childegenshinimpact #tartagliagenshinimpact #kazuhagenshinimpact #spiralabyss #spiralabyssfloor12,6508,125,71200,127,1040.0,44,original sound - Suli,Suli,True,2022-10-10T04:02:13.000Z,https://www.tiktok.com/@weebsuli/video/7152729042855202050
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fbe804275507b24a5275c6624c049169~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=6ab45e60&x-expires=1768132800&x-signature=P6JojyGtuk1EEVZelzErZFxOhJ0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,weebsuli,versi high mekanik sama guoba swirl #xianglinggenshinimpact #genshinimpactindonesia #spiralabyss #spiralabyssfloor12 #genshinimpacttips,1381,11,21900,42,146.0,45,original sound - Suli,Suli,True,2022-10-11T04:01:17.000Z,https://www.tiktok.com/@weebsuli/video/7153099950576962818
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fbe804275507b24a5275c6624c049169~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=6ab45e60&x-expires=1768132800&x-signature=P6JojyGtuk1EEVZelzErZFxOhJ0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,weebsuli,tim yang boros air #hutaogenshinimpact #yelangenshinimpact #hutaosupremacy #spiralabyss #spiralabyssfloor12 #genshinimpactindonesia,506,5,9903,31,51.0,100,original sound - Suli,Suli,True,2022-10-12T12:08:16.000Z,https://www.tiktok.com/@weebsuli/video/7153596538697043202
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fbe804275507b24a5275c6624c049169~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=6ab45e60&x-expires=1768132800&x-signature=P6JojyGtuk1EEVZelzErZFxOhJ0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,weebsuli,siapa 8 karakter favorit kalian? #genshinimpactindonesia #kazuhagenshinimpact #yelangenshinimpact #fischlgenshinimpact,1189,6,23100,88,74.0,17,original sound - Suli,Suli,True,2022-11-01T09:23:43.000Z,https://www.tiktok.com/@weebsuli/video/7160975817550400769
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fbe804275507b24a5275c6624c049169~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=6ab45e60&x-expires=1768132800&x-signature=P6JojyGtuk1EEVZelzErZFxOhJ0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,weebsuli,,608,2,11300,9,12.0,48,original sound - Suli,Suli,True,2022-11-08T04:59:30.000Z,https://www.tiktok.com/@weebsuli/video/7163505277461990658
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fbe804275507b24a5275c6624c049169~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=6ab45e60&x-expires=1768132800&x-signature=P6JojyGtuk1EEVZelzErZFxOhJ0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,weebsuli,jujur pasti kalian gini kan? #genshinimpactindonesia #waifugenshinimpact,1930,63,24200,146,182.0,39,original sound - Suli,Suli,True,2022-11-23T07:00:51.000Z,https://www.tiktok.com/@weebsuli/video/7169101436477918465
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fbe804275507b24a5275c6624c049169~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=6ab45e60&x-expires=1768132800&x-signature=P6JojyGtuk1EEVZelzErZFxOhJ0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,weebsuli,tips full star spiral #genshinimpact #genshinimpactindonesia #spiralabyssfloor12 #fischlgenshinimpact,582,5,9559,23,26.0,10,original sound - Suli,Suli,True,2022-11-25T06:38:17.000Z,https://www.tiktok.com/@weebsuli/video/7169839221648133378
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fbe804275507b24a5275c6624c049169~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=6ab45e60&x-expires=1768132800&x-signature=P6JojyGtuk1EEVZelzErZFxOhJ0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,weebsuli,cara roasting cyno #genshinimpactindonesia #cynogenshinimpact #reviewakungenshin,660,3,19900,13,21.0,60,original sound - Suli,Suli,True,2023-01-04T04:27:24.000Z,https://www.tiktok.com/@weebsuli/video/7184647784232996097
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fbe804275507b24a5275c6624c049169~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=6ab45e60&x-expires=1768132800&x-signature=P6JojyGtuk1EEVZelzErZFxOhJ0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,weebsuli,hutao denger suli💀 kalian siap gacha? #hutaogenshinimpact,609,24,7810,34,57.0,17,original sound - Suli,Suli,True,2023-01-07T06:36:08.000Z,https://www.tiktok.com/@weebsuli/video/7185794687439998210
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fbe804275507b24a5275c6624c049169~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=6ab45e60&x-expires=1768132800&x-signature=P6JojyGtuk1EEVZelzErZFxOhJ0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,weebsuli,ga terselamatkan💀 #genshinimpactindonesia #hutaogenshinimpact #nilougenshinimpact #faruzangenshinimpact,3789,121,42800,176,479.0,41,original sound - Suli,Suli,True,2023-01-12T06:11:33.000Z,https://www.tiktok.com/@weebsuli/video/7187643599100579073
